source_id,dataset,name,category,subcategory,longitude,latitude,observed_date,source
6a915c2980779b48fb578f22,struckgo,Dika.id Store,E-commerce,,110.37375997635718,-7.774090086557525,,mapid_missions
6a6af8f23c4ecfd6914fc086,struckgo,Dings,Kafe,,110.58713042147554,-7.951158018983975,,mapid_missions
6a915c2980779b48fb578f26,struckgo,GoRide,Transportasi,,110.37375997635718,-7.774090086557525,,mapid_missions
6a915c2980779b48fb578f27,struckgo,GoRide,Transportasi,,110.37375997635718,-7.774090086557525,,mapid_missions
6a89c787e4dbc3e83b85fdbe,struckgo,GrabBike Hemat,Transportasi,,110.3654037,-7.771209800000006,,mapid_missions
6a89c787e4dbc3e83b85fdc0,struckgo,GrabBike Hemat,Transportasi,,110.36521089999997,-7.771106099999982,,mapid_missions
6a6af8f23c4ecfd6914fc036,struckgo,Gudeg Bu Ika,Kaki Lima/street food,,110.38022581149056,-7.76618572025815,,mapid_missions
6a6af8f23c4ecfd6914fc166,struckgo,Halte Library Cafe,Restoran/kafe,,110.35503831622725,-7.821574657866208,,mapid_missions
6a6af8f23c4ecfd6914fc088,struckgo,Hayati,Kafe,,110.39213960553633,-7.781267251279445,,mapid_missions
6a6af8f23c4ecfd6914fc020,struckgo,Hou Kie,Restoran,,110.40379581614633,-7.762049557657122,,mapid_missions
