trip_id,service_id,train_number,stop_sequence,stop_id,station_name_raw,scheduled_time_raw,scheduled_time_local,day_offset,source_file,source_page,effective_from,effective_until,source_last_updated,freshness_as_of,freshness_status
rail-krl_yogyakarta_palur-726,krl_yogyakarta_palur,726,12,rail-solojebres-abe3e7be,Solojebres,17:40,17:40,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-726,krl_yogyakarta_palur,726,13,rail-palur-afe08766,Palur,17:45,17:45,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-716,krl_yogyakarta_palur,716,1,rail-yogyakarta-ee79e4bf,Yogyakarta,17:35,17:35,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-716,krl_yogyakarta_palur,716,2,rail-lempuyangan-165ee6f0,Lempuyangan,17:40,17:40,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-716,krl_yogyakarta_palur,716,3,rail-maguwo-489e95b8,Maguwo,17:47,17:47,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-716,krl_yogyakarta_palur,716,4,rail-brambanan-00e94f37,Brambanan,17:55,17:55,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-716,krl_yogyakarta_palur,716,5,rail-srowot-56a56498,Srowot,18:01,18:01,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-716,krl_yogyakarta_palur,716,6,rail-klaten-e7b4990a,Klaten,18:08,18:08,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-716,krl_yogyakarta_palur,716,7,rail-ceper-ad02f5e6,Ceper,18:17,18:17,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-716,krl_yogyakarta_palur,716,8,rail-delanggu-cb9b7971,Delanggu,18:24,18:24,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-716,krl_yogyakarta_palur,716,9,rail-gawok-67f76c7a,Gawok,18:30,18:30,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-716,krl_yogyakarta_palur,716,10,rail-purwosari-e43dd915,Purwosari,18:38,18:38,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-716,krl_yogyakarta_palur,716,11,rail-solobalapan-924cecca,Solobalapan,18:45,18:45,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-716,krl_yogyakarta_palur,716,12,rail-solojebres-abe3e7be,Solojebres,18:51,18:51,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-716,krl_yogyakarta_palur,716,13,rail-palur-afe08766,Palur,18:57,18:57,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-708,krl_yogyakarta_palur,708,1,rail-yogyakarta-ee79e4bf,Yogyakarta,18:08,18:08,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-708,krl_yogyakarta_palur,708,2,rail-lempuyangan-165ee6f0,Lempuyangan,18:31,18:31,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-708,krl_yogyakarta_palur,708,3,rail-maguwo-489e95b8,Maguwo,18:20,18:20,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-708,krl_yogyakarta_palur,708,4,rail-brambanan-00e94f37,Brambanan,18:28,18:28,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-708,krl_yogyakarta_palur,708,5,rail-srowot-56a56498,Srowot,18:35,18:35,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-708,krl_yogyakarta_palur,708,6,rail-klaten-e7b4990a,Klaten,18:42,18:42,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-708,krl_yogyakarta_palur,708,7,rail-ceper-ad02f5e6,Ceper,18:51,18:51,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-708,krl_yogyakarta_palur,708,8,rail-delanggu-cb9b7971,Delanggu,18:58,18:58,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-708,krl_yogyakarta_palur,708,9,rail-gawok-67f76c7a,Gawok,19:04,19:04,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-708,krl_yogyakarta_palur,708,10,rail-purwosari-e43dd915,Purwosari,19:11,19:11,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-708,krl_yogyakarta_palur,708,11,rail-solobalapan-924cecca,Solobalapan,19:17,19:17,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-708,krl_yogyakarta_palur,708,12,rail-solojebres-abe3e7be,Solojebres,19:23,19:23,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-708,krl_yogyakarta_palur,708,13,rail-palur-afe08766,Palur,19:28,19:28,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-728,krl_yogyakarta_palur,728,1,rail-yogyakarta-ee79e4bf,Yogyakarta,20:15,20:15,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-728,krl_yogyakarta_palur,728,2,rail-lempuyangan-165ee6f0,Lempuyangan,20:20,20:20,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-728,krl_yogyakarta_palur,728,3,rail-maguwo-489e95b8,Maguwo,20:27,20:27,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-728,krl_yogyakarta_palur,728,4,rail-brambanan-00e94f37,Brambanan,20:36,20:36,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-728,krl_yogyakarta_palur,728,5,rail-srowot-56a56498,Srowot,20:43,20:43,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-728,krl_yogyakarta_palur,728,6,rail-klaten-e7b4990a,Klaten,20:50,20:50,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-728,krl_yogyakarta_palur,728,7,rail-ceper-ad02f5e6,Ceper,20:59,20:59,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-728,krl_yogyakarta_palur,728,8,rail-delanggu-cb9b7971,Delanggu,21:06,21:06,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-728,krl_yogyakarta_palur,728,9,rail-gawok-67f76c7a,Gawok,21:12,21:12,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-728,krl_yogyakarta_palur,728,10,rail-purwosari-e43dd915,Purwosari,21:19,21:19,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-728,krl_yogyakarta_palur,728,11,rail-solobalapan-924cecca,Solobalapan,21:28,21:28,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-728,krl_yogyakarta_palur,728,12,rail-solojebres-abe3e7be,Solojebres,21:34,21:34,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-728,krl_yogyakarta_palur,728,13,rail-palur-afe08766,Palur,21:40,21:40,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-718,krl_yogyakarta_palur,718,1,rail-yogyakarta-ee79e4bf,Yogyakarta,21:20,21:20,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-718,krl_yogyakarta_palur,718,2,rail-lempuyangan-165ee6f0,Lempuyangan,21:25,21:25,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-718,krl_yogyakarta_palur,718,3,rail-maguwo-489e95b8,Maguwo,21:32,21:32,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-718,krl_yogyakarta_palur,718,4,rail-brambanan-00e94f37,Brambanan,21:40,21:40,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-718,krl_yogyakarta_palur,718,5,rail-srowot-56a56498,Srowot,21:47,21:47,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-718,krl_yogyakarta_palur,718,6,rail-klaten-e7b4990a,Klaten,21:54,21:54,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-718,krl_yogyakarta_palur,718,7,rail-ceper-ad02f5e6,Ceper,22:03,22:03,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-718,krl_yogyakarta_palur,718,8,rail-delanggu-cb9b7971,Delanggu,22:10,22:10,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-718,krl_yogyakarta_palur,718,9,rail-gawok-67f76c7a,Gawok,22:17,22:17,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-718,krl_yogyakarta_palur,718,10,rail-purwosari-e43dd915,Purwosari,22:26,22:26,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-718,krl_yogyakarta_palur,718,11,rail-solobalapan-924cecca,Solobalapan,22:32,22:32,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-718,krl_yogyakarta_palur,718,12,rail-solojebres-abe3e7be,Solojebres,22:37,22:37,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-718,krl_yogyakarta_palur,718,13,rail-palur-afe08766,Palur,22:43,22:43,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-710,krl_yogyakarta_palur,710,1,rail-yogyakarta-ee79e4bf,Yogyakarta,22:35,22:35,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-710,krl_yogyakarta_palur,710,2,rail-lempuyangan-165ee6f0,Lempuyangan,22:40,22:40,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-710,krl_yogyakarta_palur,710,3,rail-maguwo-489e95b8,Maguwo,22:47,22:47,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-710,krl_yogyakarta_palur,710,4,rail-brambanan-00e94f37,Brambanan,22:56,22:56,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-710,krl_yogyakarta_palur,710,5,rail-srowot-56a56498,Srowot,23:03,23:03,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-710,krl_yogyakarta_palur,710,6,rail-klaten-e7b4990a,Klaten,23:10,23:10,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-710,krl_yogyakarta_palur,710,7,rail-ceper-ad02f5e6,Ceper,23:19,23:19,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-710,krl_yogyakarta_palur,710,8,rail-delanggu-cb9b7971,Delanggu,23:26,23:26,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-710,krl_yogyakarta_palur,710,9,rail-gawok-67f76c7a,Gawok,23:33,23:33,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-710,krl_yogyakarta_palur,710,10,rail-purwosari-e43dd915,Purwosari,23:41,23:41,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-710,krl_yogyakarta_palur,710,11,rail-solobalapan-924cecca,Solobalapan,23:47,23:47,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-710,krl_yogyakarta_palur,710,12,rail-solojebres-abe3e7be,Solojebres,23:54,23:54,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_yogyakarta_palur-710,krl_yogyakarta_palur,710,13,rail-palur-afe08766,Palur,00:00,00:00,1,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-701,krl_palur_yogyakarta,701,1,rail-palur-afe08766,Palur,05:00,05:00,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-701,krl_palur_yogyakarta,701,2,rail-solojebres-abe3e7be,Solojebres,05:06,05:06,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-701,krl_palur_yogyakarta,701,3,rail-solobalapan-924cecca,Solobalapan,05:13,05:13,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-701,krl_palur_yogyakarta,701,4,rail-purwosari-e43dd915,Purwosari,05:18,05:18,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-701,krl_palur_yogyakarta,701,5,rail-gawok-67f76c7a,Gawok,05:26,05:26,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-701,krl_palur_yogyakarta,701,6,rail-delanggu-cb9b7971,Delanggu,05:32,05:32,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-701,krl_palur_yogyakarta,701,7,rail-ceper-ad02f5e6,Ceper,05:39,05:39,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-701,krl_palur_yogyakarta,701,8,rail-klaten-e7b4990a,Klaten,05:48,05:48,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-701,krl_palur_yogyakarta,701,9,rail-srowot-56a56498,Srowot,05:55,05:55,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-701,krl_palur_yogyakarta,701,10,rail-brambanan-00e94f37,Brambanan,06:01,06:01,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-701,krl_palur_yogyakarta,701,11,rail-maguwo-489e95b8,Maguwo,06:10,06:10,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-701,krl_palur_yogyakarta,701,12,rail-lempuyangan-165ee6f0,Lempuyangan,06:19,06:19,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-701,krl_palur_yogyakarta,701,13,rail-yogyakarta-ee79e4bf,Yogyakarta,06:23,06:23,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-711,krl_palur_yogyakarta,711,1,rail-palur-afe08766,Palur,06:05,06:05,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-711,krl_palur_yogyakarta,711,2,rail-solojebres-abe3e7be,Solojebres,06:11,06:11,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-711,krl_palur_yogyakarta,711,3,rail-solobalapan-924cecca,Solobalapan,06:18,06:18,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-711,krl_palur_yogyakarta,711,4,rail-purwosari-e43dd915,Purwosari,06:23,06:23,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-711,krl_palur_yogyakarta,711,5,rail-gawok-67f76c7a,Gawok,06:31,06:31,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-711,krl_palur_yogyakarta,711,6,rail-delanggu-cb9b7971,Delanggu,06:37,06:37,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-711,krl_palur_yogyakarta,711,7,rail-ceper-ad02f5e6,Ceper,06:44,06:44,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-711,krl_palur_yogyakarta,711,8,rail-klaten-e7b4990a,Klaten,06:53,06:53,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-711,krl_palur_yogyakarta,711,9,rail-srowot-56a56498,Srowot,07:00,07:00,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-711,krl_palur_yogyakarta,711,10,rail-brambanan-00e94f37,Brambanan,07:06,07:06,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-711,krl_palur_yogyakarta,711,11,rail-maguwo-489e95b8,Maguwo,07:15,07:15,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-711,krl_palur_yogyakarta,711,12,rail-lempuyangan-165ee6f0,Lempuyangan,07:25,07:25,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-711,krl_palur_yogyakarta,711,13,rail-yogyakarta-ee79e4bf,Yogyakarta,07:29,07:29,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-721,krl_palur_yogyakarta,721,1,rail-palur-afe08766,Palur,07:15,07:15,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-721,krl_palur_yogyakarta,721,2,rail-solojebres-abe3e7be,Solojebres,07:21,07:21,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-721,krl_palur_yogyakarta,721,3,rail-solobalapan-924cecca,Solobalapan,07:27,07:27,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-721,krl_palur_yogyakarta,721,4,rail-purwosari-e43dd915,Purwosari,07:32,07:32,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-721,krl_palur_yogyakarta,721,5,rail-gawok-67f76c7a,Gawok,07:40,07:40,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-721,krl_palur_yogyakarta,721,6,rail-delanggu-cb9b7971,Delanggu,07:46,07:46,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-721,krl_palur_yogyakarta,721,7,rail-ceper-ad02f5e6,Ceper,07:53,07:53,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-721,krl_palur_yogyakarta,721,8,rail-klaten-e7b4990a,Klaten,08:02,08:02,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-721,krl_palur_yogyakarta,721,9,rail-srowot-56a56498,Srowot,08:09,08:09,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-721,krl_palur_yogyakarta,721,10,rail-brambanan-00e94f37,Brambanan,08:15,08:15,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-721,krl_palur_yogyakarta,721,11,rail-maguwo-489e95b8,Maguwo,08:24,08:24,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-721,krl_palur_yogyakarta,721,12,rail-lempuyangan-165ee6f0,Lempuyangan,08:35,08:35,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-721,krl_palur_yogyakarta,721,13,rail-yogyakarta-ee79e4bf,Yogyakarta,08:39,08:39,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-703,krl_palur_yogyakarta,703,1,rail-palur-afe08766,Palur,08:56,08:56,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-703,krl_palur_yogyakarta,703,2,rail-solojebres-abe3e7be,Solojebres,09:02,09:02,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-703,krl_palur_yogyakarta,703,3,rail-solobalapan-924cecca,Solobalapan,09:08,09:08,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-703,krl_palur_yogyakarta,703,4,rail-purwosari-e43dd915,Purwosari,09:13,09:13,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-703,krl_palur_yogyakarta,703,5,rail-gawok-67f76c7a,Gawok,09:20,09:20,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-703,krl_palur_yogyakarta,703,6,rail-delanggu-cb9b7971,Delanggu,09:26,09:26,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-703,krl_palur_yogyakarta,703,7,rail-ceper-ad02f5e6,Ceper,09:46,09:46,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-703,krl_palur_yogyakarta,703,8,rail-klaten-e7b4990a,Klaten,09:55,09:55,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-703,krl_palur_yogyakarta,703,9,rail-srowot-56a56498,Srowot,10:02,10:02,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-703,krl_palur_yogyakarta,703,10,rail-brambanan-00e94f37,Brambanan,10:08,10:08,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-703,krl_palur_yogyakarta,703,11,rail-maguwo-489e95b8,Maguwo,10:16,10:16,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-703,krl_palur_yogyakarta,703,12,rail-lempuyangan-165ee6f0,Lempuyangan,10:23,10:23,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-703,krl_palur_yogyakarta,703,13,rail-yogyakarta-ee79e4bf,Yogyakarta,10:27,10:27,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-723,krl_palur_yogyakarta,723,1,rail-palur-afe08766,Palur,10:40,10:40,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-723,krl_palur_yogyakarta,723,2,rail-solojebres-abe3e7be,Solojebres,10:46,10:46,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-723,krl_palur_yogyakarta,723,3,rail-solobalapan-924cecca,Solobalapan,10:52,10:52,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-723,krl_palur_yogyakarta,723,4,rail-purwosari-e43dd915,Purwosari,10:57,10:57,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-723,krl_palur_yogyakarta,723,5,rail-gawok-67f76c7a,Gawok,11:04,11:04,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-723,krl_palur_yogyakarta,723,6,rail-delanggu-cb9b7971,Delanggu,11:10,11:10,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-723,krl_palur_yogyakarta,723,7,rail-ceper-ad02f5e6,Ceper,11:17,11:17,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-723,krl_palur_yogyakarta,723,8,rail-klaten-e7b4990a,Klaten,11:26,11:26,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
rail-krl_palur_yogyakarta-723,krl_palur_yogyakarta,723,9,rail-srowot-56a56498,Srowot,11:33,11:33,0,Peta Integrasi Angkutan Umum.pdf,8,,,2025-02-01,2026-09-12,unverified
